,X-axis,Y-Axis,Z-Axis
1374,-35,-124,754
1375,-18,-131,700
1376,73,-36,625
1377,96,-43,627
1378,154,30,573
1379,125,60,543
1380,92,53,592
1381,104,57,613
1382,32,-24,711
1383,-14,-27,781
1384,-19,-40,859
1385,-38,-90,959
1386,17,-95,1057
1387,79,-132,1160
1388,82,-118,1249
1389,42,-81,1321
1390,-6,-78,1349
1391,9,-118,1393
1392,-1,-98,1464
1393,6,-90,1499
1394,3,-108,1526
1395,63,-98,1492
1396,53,-97,1461
1397,64,-57,1399
1398,38,-7,1321
1399,13,-11,1206
1400,18,-5,1055
1401,27,10,901
1402,68,3,830
1403,101,-18,772
1404,104,-54,729
1405,124,-58,646
1406,121,-46,571
1407,62,-47,572
1408,6,-83,605
1409,-31,-51,622
1410,-93,-93,691
1411,-111,-124,779
1412,-42,-131,838
1413,-68,-190,996
1414,-19,-147,1060
1415,-14,-112,1096
1416,-25,-145,1165
1417,22,-115,1174
1418,27,-142,1253
1419,60,-62,1296
1420,47,-40,1327
1421,77,-3,1297
1422,94,-1,1346
1423,139,16,1336
1424,134,53,1308
1425,150,36,1268
1426,106,23,1227
1427,81,-15,1191
1428,40,-13,1122
1429,6,-51,1077
1430,8,-80,1022
1431,-19,-100,1015
1432,9,-117,977
1433,15,-95,928
1434,11,-106,881
1435,-3,-134,819
1436,-20,-142,791
1437,-49,-166,761
1438,-79,-153,794
1439,-59,-133,818
1440,-36,-103,795
1441,-1,-86,833
1442,49,-31,891
1443,70,-16,962
1444,104,0,957
1445,72,3,945
1446,56,-10,991
1447,37,-5,1040
1448,25,-16,1095
1449,50,-12,1138
1450,96,8,1151
1451,107,-19,1193
1452,124,-32,1229
1453,101,-53,1239
1454,59,-98,1266
1455,15,-130,1281
1456,-37,-191,1319
1457,-32,-238,1280
1458,-16,-208,1241
1459,-43,-171,1189
1460,-29,-132,1141
1461,-31,-99,1077
1462,16,-43,958
1463,-5,-8,896
1464,21,9,814
1465,-19,-10,779
1466,6,-11,769
1467,41,38,750
1468,92,5,772
1469,112,39,814
1470,122,5,855
1471,122,11,878
1472,83,-22,900
1473,65,-72,860
1474,8,-111,895
1475,-38,-179,918
1476,-52,-166,969
1477,-49,-149,1026
1478,-20,-141,1025
1479,-9,-135,1029
1480,22,-107,1084
1481,39,-84,1134
1482,21,-110,1206
1483,45,-60,1198
1484,-6,-115,1253
1485,39,-40,1210
1486,26,-51,1264
1487,63,13,1242
1488,61,28,1247
1489,60,21,1228
1490,55,33,1195
1491,23,6,1113
1492,4,5,1069
1493,-33,-44,980
1494,-24,-72,872
1495,-14,-91,838
1496,15,-96,772
1497,34,-116,755
1498,81,-106,707
1499,109,-117,736
1500,94,-103,725
1501,68,-118,740
1502,-9,-123,779
1503,-36,-111,833
1504,-53,-115,891
1505,-29,-99,976
1506,1,-62,999
1507,-7,-33,1071
1508,3,-17,1122
1509,-3,14,1138
1510,-17,-29,1179
1511,-18,2,1213
1512,-49,-38,1237
1513,11,-13,1242
1514,27,-39,1265
1515,73,-60,1268
1516,126,-65,1260
1517,152,-66,1257
1518,151,-100,1235
1519,156,-106,1189
1520,116,-131,1159
1521,89,-143,1073
1522,39,-135,1013
1523,17,-162,977
1524,-20,-118,920
1525,-46,-101,843
1526,-45,-74,790
1527,-31,-37,732
1528,-27,-37,698
1529,-56,-10,661
1530,-65,-5,639
1531,-64,-18,644
1532,-38,-42,691
1533,25,-32,768
1534,65,-47,822
1535,97,-41,944
1536,119,-62,1002
1537,124,-61,1078
1538,97,-57,1156
1539,46,-80,1247
1540,-18,-79,1283
1541,-20,-85,1312
1542,-31,-91,1310
1543,-4,-109,1315
1544,41,-120,1287
1545,67,-115,1242
1546,81,-91,1161
1547,40,-86,1090
1548,56,-78,1045
1549,35,-65,1000
1550,8,-95,999
1551,42,-59,943
1552,28,-77,940
1553,13,-46,898
1554,44,-23,846
1555,-9,-25,873
1556,6,0,829
1557,-29,-14,857
1558,-30,-27,873
1559,-45,-38,929
1560,-10,-45,902
1561,1,-80,952
1562,54,-61,971
1563,73,-74,980
1564,61,-78,1020
1565,86,-59,997
1566,85,-70,983
1567,47,-80,975
1568,31,-100,998
1569,15,-95,1016
1570,40,-88,1016
1571,42,-117,1046
1572,46,-90,1051
1573,64,-61,1072
1574,25,-46,1095
1575,24,-23,1091
1576,14,-12,1102
1577,-4,-23,1094
1578,-37,-41,1107
1579,-24,-41,1105
1580,-6,-82,1123
1581,17,-68,1122
1582,6,-95,1119
1583,41,-68,1081
1584,25,-84,1079
1585,69,-65,1055
1586,37,-82,1028
1587,34,-97,1022
1588,74,-79,965
1589,98,-121,926
1590,95,-84,879
1591,65,-61,873
1592,53,-17,832
1593,29,-33,833
1594,-1,-5,865
1595,-39,-18,883
1596,-65,-29,948
1597,-27,-62,984
1598,-27,-114,1083
1599,-14,-80,1130
1600,21,-54,1134
1601,6,-62,1150
1602,68,-46,1119
1603,34,-67,1191
1604,48,-51,1192
1605,34,-59,1149
1606,55,-100,1167
1607,46,-112,1186
1608,53,-58,1158
1609,78,-47,1160
1610,115,-39,1099
1611,85,-78,1084
1612,105,-47,1027
1613,61,-68,1021
1614,83,-74,991
1615,13,-100,987
1616,-6,-91,991
1617,-3,-31,976
1618,-5,-44,913
1619,2,-61,936
1620,8,-78,931
1621,7,-53,908
1622,-9,-60,912
1623,-30,-98,932
1624,-31,-99,947
1625,-31,-100,976
1626,-2,-67,941
1627,21,-76,935
1628,28,-96,948
1629,50,-77,1001
1630,72,-32,985
1631,101,-37,996
1632,83,-46,1075
1633,81,-26,1086
1634,79,-25,1136
1635,81,-47,1193
1636,106,-49,1242
1637,92,-45,1233
1638,102,-77,1225
1639,26,-76,1213
1640,5,-53,1150
1641,-18,-54,1155
1642,-77,-72,1089
1643,-47,-60,1040
1644,-98,-76,1051
1645,-45,-40,996
1646,-36,-53,953
1647,-14,-78,900
1648,19,-77,887
1649,54,-81,882
1650,95,-71,861
1651,108,-74,869
1652,110,-63,858
1653,106,-52,938
1654,94,-46,931
1655,76,-65,984
1656,75,-77,998
1657,42,-92,1058
1658,18,-87,1093
1659,-9,-84,1058
1660,-34,-65,1068
1661,-27,-57,1081
1662,-42,-51,1099
1663,-52,-56,1095
1664,-46,-52,1082
1665,-12,-59,1072
1666,0,-61,1093
1667,24,-68,1092
1668,45,-71,1079
1669,50,-54,1063
1670,65,-70,1057
1671,76,-42,1037
1672,45,-76,1072
1673,92,-41,1044
1674,78,-59,1055
1675,76,-70,1049
1676,48,-105,1027
1677,40,-99,989
1678,22,-104,970
1679,-19,-91,951
1680,-26,-63,926
1681,-16,-71,903
1682,-22,-101,943
1683,18,-56,936
1684,-16,-66,959
1685,-3,-48,897
1686,0,-60,927
1687,2,-73,980
1688,36,-51,985
1689,26,-55,1006
1690,35,-54,1013
1691,25,-53,1084
1692,39,-15,1110
1693,36,-14,1109
1694,26,-52,1107
1695,27,-39,1103
1696,46,-46,1101
1697,37,-61,1083
1698,71,-86,1061
1699,58,-77,1081
1700,65,-81,1066
1701,81,-71,1056
1702,43,-92,1084
1703,65,-86,1056
1704,19,-124,1021
1705,-1,-103,1026
1706,-1,-130,1001
1707,0,-110,984
1708,-22,-131,982
1709,-10,-78,920
1710,7,-69,944
1711,6,-33,924
1712,-1,-31,936
1713,-5,-11,915
1714,16,-19,932
1715,10,-23,936
1716,31,-6,920
1717,12,-29,910
1718,30,-44,924
1719,51,-60,941
1720,51,-56,1005
1721,59,-72,1015
1722,41,-65,1023
1723,44,-100,1055
1724,53,-82,1061
1725,6,-112,1098
1726,1,-105,1093
1727,-12,-78,1124
1728,1,-79,1122
1729,6,-46,1121
1730,15,-55,1101
1731,-1,-30,1090
1732,22,-31,1016
1733,16,-43,1033
1734,6,-46,1034
1735,20,-36,1019
1736,31,-58,972
1737,37,-77,969
1738,63,-65,931
1739,70,-64,949
1740,85,-67,945
1741,47,-93,978
1742,51,-82,934
1743,25,-91,958
1744,4,-104,974
1745,-24,-125,1011
1746,0,-96,1007
1747,-25,-121,1032
1748,32,-88,1022
1749,17,-67,1047
1750,22,-73,1030
1751,35,-32,1033
1752,17,-47,1027
1753,15,-37,1026
1754,43,-31,997
1755,47,-45,990
1756,41,-48,992
1757,63,-31,996
1758,94,-44,1002
1759,92,-64,968
1760,62,-69,1005
1761,43,-87,994
1762,44,-107,1001
1763,23,-115,1037
1764,-7,-110,1047
1765,0,-97,1037
1766,-32,-101,1077
1767,-1,-79,1086
1768,31,-69,1050
1769,2,-71,1044
1770,29,-59,999
1771,30,-42,1001
1772,-7,-63,1001
1773,22,-31,970
1774,17,-17,978
1775,26,-31,972
1776,55,-6,985
1777,40,2,948
1778,29,-7,967
1779,12,-35,969
1780,-2,-65,980
1781,10,-62,963
1782,-36,-87,984
1783,2,-94,997
1784,5,-100,1017
1785,34,-93,1045
1786,52,-100,1066
1787,121,-86,1038
1788,68,-104,1058
1789,63,-112,1102
1790,30,-93,1097
1791,29,-111,1107
1792,11,-110,1109
1793,14,-88,1117
1794,-22,-71,1099
1795,24,-33,1057
1796,4,-39,1037
1797,34,-16,985
1798,29,-12,965
1799,10,-6,950
1800,32,-10,903
1801,9,-24,915
1802,10,-29,910
1803,45,5,895
1804,61,-60,929
1805,82,-66,975
1806,94,-76,992
1807,76,-57,1028
1808,81,-88,1046
1809,67,-108,1077
1810,15,-117,1105
1811,-48,-94,1125
1812,-57,-120,1123
1813,-17,-107,1111
1814,-4,-122,1150
1815,0,-81,1111
1816,54,-14,1052
1817,52,-32,1029
1818,60,-35,1001
1819,60,-17,1028
1820,42,0,1027
1821,77,-30,1032
1822,84,-80,1013
1823,130,-68,1036
1824,94,-85,1044
1825,90,-55,1035
1826,62,-85,1000
1827,47,-91,1028
1828,-4,-55,1020
1829,-55,-71,1027
1830,-51,-74,1034
1831,-57,-121,1053
1832,-71,-110,1065
1833,-21,-87,1048
1834,-26,-77,987
1835,19,-84,1029
1836,48,-61,1006
1837,48,-40,1034
1838,61,-25,1010
1839,70,-54,1026
1840,65,-54,1082
1841,67,-50,1057
1842,76,-41,1045
1843,66,-47,1074
1844,62,-47,1052
1845,32,-50,1070
1846,29,-49,1069
1847,30,-48,1053
1848,33,-61,1043
1849,44,-70,1026
1850,-8,-109,1041
1851,-7,-87,1026
1852,24,-67,992
1853,44,-79,994
1854,56,-75,974
1855,44,-80,1008
1856,52,-34,990
1857,15,-91,1045
1858,17,-79,1050
1859,-12,-91,1047
1860,2,-101,1110
1861,30,-67,1091
1862,-16,-92,1082
1863,-1,-78,1057
1864,20,-40,1040
1865,27,-16,1044
1866,67,-33,1014
1867,47,-53,1012
1868,56,-88,1018
1869,62,-46,996
1870,20,-76,1012
1871,33,-90,984
1872,27,-93,935
1873,36,-90,952
1874,22,-87,969
1875,-14,-74,963
1876,-25,-100,968
1877,-29,-71,965
1878,2,-71,990
1879,25,-74,979
1880,26,-76,984
1881,22,-57,967
1882,9,-37,1003
1883,39,8,1006
1884,60,-33,1048
1885,98,-23,1053
1886,88,-40,1098
1887,89,-29,1114
1888,54,-42,1104
1889,40,-46,1087
1890,33,-71,1088
1891,9,-86,1104
1892,20,-81,1080
1893,-1,-97,1028
1894,-2,-73,1012
1895,-37,-113,1013
1896,-26,-81,1018
1897,-39,-98,977
1898,-31,-112,985
1899,-9,-77,947
1900,-11,-74,983
1901,47,-51,947
1902,38,-74,986
1903,62,-46,963
1904,80,-37,979
1905,42,-52,1032
1906,76,-41,975
1907,26,-61,997
1908,49,-59,989
1909,12,-80,958
1910,16,-98,953
1911,0,-79,948
1912,2,-78,928
1913,39,-26,895
1914,28,-41,919
1915,18,-65,973
1916,42,-60,951
1917,54,-52,992
1918,33,-62,1011
1919,61,-68,1028
1920,40,-85,1050
1921,56,-81,1115
1922,52,-66,1137
1923,44,-64,1144
1924,20,-70,1159
1925,0,-64,1199
1926,34,-23,1193
1927,-9,-54,1164
1928,-22,-40,1111
1929,-21,-46,1095
1930,-34,-59,1060
1931,-23,-45,1022
1932,-18,-39,976
1933,-9,-23,940
1934,-18,-31,904
1935,22,-46,891
1936,64,-49,863
1937,109,-69,827
1938,110,-70,848
1939,124,-96,854
1940,126,-76,868
1941,102,-86,919
1942,63,-92,926
1943,42,-66,936
1944,7,-94,983
1945,-44,-114,1015
1946,-68,-99,1035
1947,-94,-104,1087
1948,-70,-120,1096
1949,-76,-105,1111
1950,-44,-54,1097
1951,-16,-78,1128
1952,48,-43,1074
1953,90,-41,1093
1954,139,-36,1116
1955,147,-11,1092
1956,116,-22,1096
1957,120,-9,1070
1958,114,-31,1065
1959,76,-41,1053
1960,40,-35,1073
1961,3,-62,1032
1962,-3,-78,1027
1963,-33,-99,1003
1964,-21,-84,976
1965,-18,-92,939
1966,-57,-113,909
1967,-48,-90,898
1968,-29,-91,868
1969,-10,-57,854
1970,22,-78,845
1971,32,-78,905
1972,50,-74,889
1973,59,-64,930
1974,84,-65,941
1975,74,-65,996
1976,84,-60,1047
1977,74,-49,1093
1978,58,-21,1122
1979,52,-56,1145
1980,55,-44,1164
1981,31,-77,1202
1982,25,-79,1200
1983,26,-67,1187
1984,3,-121,1151
1985,-22,-107,1163
1986,-23,-97,1153
1987,-9,-72,1094
1988,-14,-97,1045
1989,4,-93,1022
1990,-7,-70,986
1991,15,-68,930
1992,25,-62,899
1993,58,-34,861
1994,24,-45,866
1995,44,-1,879
1996,-2,0,867
1997,22,-2,876
1998,31,-40,893
1999,32,-60,908
2000,45,-41,938
2001,48,-91,981
2002,92,-86,979
2003,75,-69,989
2004,56,-102,1062
2005,65,-59,1017
2006,36,-104,1059
2007,33,-111,1089
2008,8,-87,1125
2009,10,-99,1156
2010,31,-80,1139
2011,1,-89,1171
2012,0,-75,1172
2013,-1,-42,1186
2014,2,-43,1160
2015,-9,-46,1139
2016,8,-10,1131
2017,24,0,1091
2018,21,-20,1077
2019,57,3,1000
2020,61,-40,998
2021,87,-18,973
2022,69,-61,943
2023,91,-61,904
2024,56,-95,927
2025,41,-99,917
2026,23,-111,927
2027,16,-114,897
2028,-16,-141,916
2029,0,-110,947
2030,-10,-105,973
2031,-27,-105,980
2032,-4,-63,987
2033,-20,-113,1057
2034,12,-52,1045
2035,15,-45,1047
2036,0,-54,1084
2037,65,-31,1038
2038,56,-42,1073
2039,98,-21,1041
2040,96,8,1070
2041,112,-13,1078
2042,81,-23,1057
2043,75,-52,1130
2044,67,-60,1140
2045,27,-51,1153
2046,-4,-89,1179
2047,10,-84,1179
2048,-22,-89,1184
2049,3,-86,1159
2050,-24,-104,1135
2051,-28,-83,1078
2052,-39,-95,991
2053,-24,-78,977
2054,-17,-56,923
2055,-4,-65,896
2056,26,-36,873
2057,56,-33,884
2058,55,-34,874
2059,103,-31,815
2060,90,-65,838
2061,89,-42,829
2062,71,-77,912
2063,96,-62,906
2064,53,-86,964
2065,46,-104,1002
2066,27,-86,1056
2067,0,-101,1080
2068,-5,-85,1114
2069,-34,-112,1151
2070,-17,-97,1172
2071,-29,-99,1185
2072,-9,-98,1172
2073,-9,-71,1156
2074,33,-45,1136
2075,48,-50,1140
2076,57,-27,1101
2077,92,-32,1078
2078,78,-23,1060
2079,61,-38,1089
2080,70,-36,1062
2081,52,-30,1065
2082,20,-46,1021
2083,8,-56,1039
2084,-12,-65,1001
2085,34,-54,964
2086,-2,-83,945
2087,36,-53,917
2088,4,-72,869
2089,-4,-103,854
2090,13,-86,840
2091,-10,-67,814
2092,41,-78,825
2093,5,-71,878
2094,78,-52,890
2095,55,-45,949
2096,59,-64,956
2097,72,-89,1017
2098,36,-76,1040
2099,7,-96,1116
2100,13,-47,1120
2101,-20,-81,1183
2102,-15,-74,1187
2103,-4,-54,1202
2104,7,-67,1196
2105,9,-64,1189
2106,36,-65,1170
2107,1,-74,1146
2108,37,-76,1105
2109,16,-73,1069
2110,28,-49,1016
2111,48,-44,981
2112,63,-44,933
2113,71,-62,896
2114,63,-72,874
2115,88,-51,841
2116,43,-81,834
2117,29,-83,821
2118,24,-69,788
2119,0,-62,818
2120,-16,-69,830
2121,6,-41,840
2122,-4,-71,871
2123,21,-59,903
2124,26,-64,966
2125,19,-78,1000
2126,30,-90,1047
2127,24,-98,1100
2128,23,-92,1160
2129,8,-88,1225
2130,18,-68,1263
2131,3,-74,1264
2132,46,-50,1273
2133,73,-35,1278
2134,92,-58,1248
2135,78,-45,1209
2136,86,-41,1150
2137,58,-51,1095
2138,14,-64,1047
2139,16,-44,946
2140,-2,-86,949
2141,2,-73,862
2142,13,-46,828
2143,17,-78,806
2144,11,-86,793
2145,-6,-85,775
2146,-5,-86,746
2147,-21,-88,777
2148,-6,-67,811
2149,-13,-103,866
2150,16,-60,932
2151,35,-64,999
2152,28,-66,1039
2153,36,-82,1102
2154,28,-69,1160
2155,29,-91,1171
2156,37,-58,1164
2157,35,-71,1182
2158,52,-40,1168
2159,53,-59,1171
2160,59,-50,1190
2161,81,-27,1142
2162,59,-56,1159
2163,60,-67,1134
2164,29,-70,1136
2165,10,-110,1148
2166,0,-94,1089
2167,-34,-76,1075
2168,-35,-90,1031
2169,-35,-82,1012
2170,9,-42,961
2171,-6,-71,915
2172,28,-61,863
2173,22,-73,862
2174,58,-52,818
2175,43,-84,849
2176,53,-67,889
2177,80,-64,857
2178,79,-57,876
2179,39,-76,938
2180,62,-68,933
2181,54,-75,979
2182,34,-87,1010
2183,21,-91,1032
2184,9,-69,1042
2185,17,-70,1082
2186,10,-68,1086
2187,7,-70,1129
2188,10,-56,1127
2189,40,-79,1128
2190,8,-67,1132
2191,15,-63,1147
2192,21,-63,1121
2193,21,-75,1085
2194,29,-91,1086
2195,33,-67,1038
2196,53,-63,1021
2197,56,-47,1011
2198,63,-76,991
2199,79,-62,994
2200,55,-80,1001
2201,26,-74,988
2202,21,-67,998
2203,9,-70,950
2204,14,-59,949
2205,0,-62,924
2206,7,-53,942
2207,7,-47,923
2208,-8,-62,917
2209,15,-31,906
2210,12,-60,938
2211,26,-67,947
2212,16,-80,958
2213,40,-63,987
2214,38,-85,1008
2215,21,-88,1034
2216,64,-79,1038
2217,28,-80,1074
2218,44,-68,1106
2219,23,-65,1102
2220,34,-66,1120
2221,16,-55,1152
2222,15,-79,1142
2223,27,-40,1150
2224,34,-43,1158
2225,61,-57,1151
2226,81,-31,1141
2227,70,-48,1144
2228,59,-34,1108
2229,70,-56,1085
2230,31,-50,1062
2231,13,-72,1033
2232,0,-57,980
2233,1,-72,953
2234,-8,-81,945
2235,-9,-68,881
2236,0,-78,882
2237,5,-68,849
2238,13,-69,861
2239,20,-62,861
2240,42,-56,870
2241,52,-45,896
2242,54,-54,894
2243,71,-44,961
2244,86,-52,1001
2245,61,-46,1042
2246,71,-60,1064
2247,42,-79,1113
2248,62,-50,1179
2249,25,-80,1198
2250,17,-73,1224
2251,24,-47,1243
2252,1,-88,1215
2253,1,-63,1218
2254,-3,-82,1190
2255,4,-45,1141
2256,-26,-96,1131
2257,16,-58,1076
2258,-13,-67,1053
2259,11,-65,1034
2260,-5,-69,998
2261,40,-66,963
2262,50,-65,928
2263,51,-77,916
2264,48,-79,903
2265,65,-55,873
2266,47,-70,868
2267,24,-77,885
2268,56,-55,860
2269,15,-75,897
2270,37,-93,904
2271,13,-83,917
2272,5,-46,969
2273,8,-76,1004
2274,40,-72,1032
2275,27,-75,1044
2276,3,-60,1053
2277,11,-60,1095
2278,29,-53,1111
2279,46,-86,1127
2280,37,-62,1122
2281,57,-54,1130
2282,50,-55,1166
2283,28,-58,1153
2284,23,-56,1181
2285,28,-56,1121
2286,1,-71,1149
2287,25,-66,1108
2288,4,-82,1092
2289,42,-84,1035
2290,20,-107,1012
2291,57,-67,951
2292,25,-100,938
2293,34,-59,919
2294,25,-86,914
2295,21,-67,876
2296,40,-75,871
2297,3,-73,883
2298,17,-71,879
2299,7,-64,884
2300,25,-60,864
2301,27,-42,894
2302,21,-30,909
2303,18,-57,956
2304,37,-32,955
2305,6,-83,1023
2306,30,-56,1032
2307,34,-72,1093
2308,17,-65,1123
2309,6,-87,1132
2310,28,-57,1149
2311,22,-67,1153
2312,0,-61,1145
2313,31,-81,1180
2314,34,-50,1149
2315,15,-81,1136
2316,24,-63,1072
2317,23,-83,1048
2318,49,-46,1034
2319,28,-81,1012
2320,50,-51,973
2321,37,-66,914
2322,26,-73,892
2323,10,-56,867
2324,29,-76,841
2325,15,-46,822
2326,21,-80,833
2327,18,-65,838
2328,4,-77,871
2329,36,-52,883
2330,21,-82,916
2331,12,-62,980
2332,20,-78,994
2333,9,-78,1050
2334,11,-69,1083
2335,12,-87,1129
2336,4,-81,1153
2337,6,-60,1165
2338,27,-48,1164
2339,16,-79,1187
2340,66,-46,1157
2341,34,-70,1167
2342,50,-59,1139
2343,59,-61,1111
2344,61,-60,1073
2345,52,-73,1036
2346,63,-64,991
2347,50,-49,966
2348,17,-50,911
2349,15,-77,878
2350,31,-50,843
2351,-14,-74,849
2352,20,-65,843
2353,16,-70,861
2354,-4,-96,892
2355,21,-86,915
2356,7,-75,939
2357,16,-84,1013
2358,30,-52,1008
2359,10,-81,1075
2360,26,-56,1055
2361,26,-68,1108
2362,0,-69,1118
2363,21,-54,1127
2364,37,-59,1123
2365,28,-45,1147
2366,44,-66,1127
2367,50,-54,1125
2368,74,-63,1077
2369,44,-70,1071
2370,61,-72,1037
2371,44,-78,1041
2372,35,-90,1027
2373,21,-74,988
2374,25,-96,982
2375,4,-99,1001
2376,11,-94,988
2377,9,-88,954
2378,-26,-92,939
2379,9,-62,945
2380,35,-46,945
2381,25,-81,971
2382,46,-39,946
2383,64,-45,962
2384,22,-57,977
2385,53,-32,993
2386,33,-21,1007
2387,43,-19,1013
2388,22,-42,1050
2389,37,-28,1025
2390,26,-62,1077
2391,20,-76,1089
2392,40,-59,1084
2393,28,-64,1063
2394,16,-83,1088
2395,22,-86,1072
2396,15,-78,1064
2397,30,-81,1067
2398,19,-98,1029
2399,22,-88,1023
2400,28,-101,1017
2401,12,-91,1034
2402,46,-77,1012
2403,15,-85,1007
2404,28,-97,1020
2405,42,-49,1000
2406,40,-80,1033
2407,71,-45,1021
2408,34,-68,1015
2409,36,-62,1022
2410,36,-44,1006
2411,34,-59,1000
2412,23,-38,992
2413,18,-55,1003
2414,-4,-59,997
2415,14,-49,990
2416,4,-77,1011
2417,6,-52,997
2418,18,-69,1032
2419,5,-59,1044
2420,14,-92,1023
2421,18,-82,1030
2422,8,-74,1021
2423,22,-84,1013
2424,0,-69,1029
2425,39,-58,1008
2426,17,-73,1038
2427,30,-49,1023
2428,48,-55,1016
2429,32,-62,1008
2430,54,-37,1009
2431,45,-43,1026
2432,54,-45,1016
2433,62,-33,1023
2434,46,-56,1028
2435,47,-46,1041
2436,65,-80,1051
2437,40,-60,1068
2438,41,-91,1069
2439,19,-77,1049
2440,14,-89,1073
2441,0,-72,1038
2442,-11,-67,1055
2443,-2,-75,1023
2444,-8,-63,1015
2445,-16,-78,1006
2446,4,-76,988
2447,0,-68,997
2448,7,-43,998
2449,22,-50,1006
2450,43,-41,968
2451,31,-36,963
2452,48,-48,955
2453,60,-37,963
2454,70,-87,996
2455,77,-70,995
2456,63,-82,1019
2457,46,-84,1041
2458,59,-68,1049
2459,45,-62,1073
2460,57,-75,1085
2461,24,-80,1129
2462,16,-73,1084
2463,-1,-87,1110
2464,-29,-81,1097
2465,-9,-78,1084
2466,-33,-71,1083
2467,-7,-40,1047
2468,-3,-45,1038
2469,16,-53,1044
2470,28,-48,1016
2471,44,-43,979
2472,47,-46,933
2473,65,-47,950
2474,57,-65,941
2475,64,-32,948
2476,51,-55,932
2477,67,-58,947
2478,50,-86,952
2479,48,-73,953
2480,16,-78,1026
2481,32,-102,1011
2482,-2,-139,1042
2483,5,-108,1071
2484,-18,-100,1085
2485,-20,-93,1087
2486,-7,-82,1083
2487,18,-75,1097
2488,22,-54,1072
2489,20,-62,1061
2490,35,-46,1055
2491,27,-60,1053
2492,34,-32,1065
2493,30,-39,1052
2494,15,-51,1022
2495,34,-59,1013
2496,74,-39,1018
2497,82,-41,981
2498,58,-42,959
2499,74,-56,952
2500,52,-60,946
2501,34,-81,941
2502,34,-68,940
2503,3,-101,951
2504,-6,-118,947
2505,-3,-97,951
2506,17,-101,984
2507,21,-75,998
2508,35,-79,1000
2509,33,-82,1009
2510,20,-86,1045
2511,22,-94,1096
2512,35,-61,1110
2513,-9,-62,1094
2514,3,-44,1089
2515,3,-25,1094
2516,10,-28,1083
2517,51,-18,1041
2518,43,-39,1042
2519,58,-31,1056
2520,45,-40,995
2521,53,-49,1003
2522,34,-40,940
2523,49,-90,941
2524,53,-63,948
2525,46,-81,924
2526,68,-79,901
2527,66,-83,903
2528,36,-81,929
2529,33,-94,947
2530,1,-86,942
2531,8,-101,975
2532,-6,-98,1001
2533,-21,-89,1032
2534,-4,-47,1045
2535,15,-44,1056
2536,11,-57,1105
2537,22,-11,1092
2538,29,-30,1084
2539,-1,-60,1127
2540,22,-27,1064
2541,23,-25,1094
2542,20,-52,1104
2543,61,-13,1037
2544,43,-64,1057
2545,86,-59,1030
2546,64,-73,1018
2547,94,-69,1002
2548,56,-78,1013
2549,40,-101,1009
2550,17,-87,989
2551,-4,-117,991
2552,-4,-72,948
2553,-9,-96,981
2554,1,-87,946
2555,0,-81,964
2556,10,-81,979
2557,8,-59,977
2558,-2,-74,983
2559,-2,-61,993
2560,12,-72,997
2561,39,-39,979
2562,17,-54,1027
2563,71,-34,1013
2564,79,-5,1021
2565,49,-47,1040
2566,90,-11,1039
2567,37,-64,1051
2568,78,-45,1038
2569,37,-92,1061
2570,16,-68,1064
2571,3,-97,1058
2572,14,-81,1079
2573,34,-85,1048
2574,27,-78,1058
2575,-5,-79,1042
2576,0,-69,1051
2577,-4,-82,1068
2578,-8,-90,1023
2579,-25,-75,1030
2580,-3,-77,991
2581,-11,-82,1026
2582,47,-50,1006
2583,38,-55,1008
2584,77,-43,996
2585,79,-45,980
2586,59,-39,987
2587,69,-54,991
2588,67,-62,976
2589,61,-56,996
2590,60,-78,991
2591,53,-77,992
2592,25,-96,983
2593,41,-76,971
2594,12,-101,1014
2595,-19,-100,995
2596,-15,-101,998
2597,-29,-93,1007
2598,-19,-79,1011
2599,-19,-60,1000
2600,-18,-69,1024
2601,10,-53,1020
2602,33,-11,1045
2603,2,-53,1069
2604,36,-24,1089
2605,32,-26,1072
2606,36,-57,1114
2607,63,-54,1099
2608,55,-61,1105
2609,64,-82,1077
2610,60,-62,1089
2611,70,-51,1078
2612,64,-88,1068
2613,53,-70,1040
2614,26,-83,1027
2615,31,-93,1007
2616,7,-107,987
2617,17,-91,958
2618,-6,-108,976
2619,28,-81,919
2620,1,-76,918
2621,5,-83,918
2622,11,-40,907
2623,2,-31,920
2624,5,-13,919
2625,-1,-51,935
2626,15,-58,987
2627,55,-50,1013
2628,29,-63,1070
2629,61,-46,1064
2630,43,-59,1097
2631,44,-42,1154
2632,25,-50,1129
2633,6,-75,1173
2634,16,-65,1149
2635,33,-77,1136
2636,23,-104,1154
2637,20,-101,1137
2638,58,-67,1094
2639,35,-91,1052
2640,61,-61,979
2641,44,-53,949
2642,19,-56,935
2643,57,-29,890
2644,15,-73,891
2645,37,-30,874
2646,24,-67,884
2647,26,-48,895
2648,18,-69,903
2649,28,-44,942
2650,6,-63,1018
2651,15,-51,1021
2652,13,-55,1035
2653,10,-66,1078
2654,14,-85,1111
2655,36,-73,1116
2656,42,-92,1135
2657,35,-90,1159
2658,38,-92,1149
2659,59,-67,1133
2660,45,-57,1141
2661,52,-54,1125
2662,41,-41,1115
2663,38,-47,1103
2664,36,-58,1058
2665,48,-40,1062
2666,34,-59,1019
2667,23,-58,999
2668,33,-30,932
2669,3,-59,908
2670,-2,-57,887
2671,12,-60,899
